Wall time,Step,Value
1701458182.6698966,50000,0.17440161108970642
1701496007.8758118,100000,0.16941653192043304
1701533712.0428948,150000,0.1680009663105011
1701571424.4200811,200000,0.16598281264305115
1701609121.6680112,250000,0.16547879576683044
1701646793.1499891,300000,0.16411049664020538
1701684419.5724792,350000,0.1632259488105774
